id,name,category,昨日收盤價,昨日漲跌幅,開盤位置,開盤價,收盤價,漲跌幅,A轉跌幅,成交量,三大買賣超,融券5N,昨日融券,融券差額(張),融券增加,融資5N,昨日融資,融資差額(張),融資增加,投信買賣超(張),投信買賣超%,投信持股比例,外資買賣超(張),外資買賣超%,外資持股比例,自營商買賣超(張),自營商買賣超%,自營商持股比例,主力買賣超(張),主力今日%,投信5買%,投信10買%,投信20買%,投信5買N天,投信10買N天,投信20買N天,外資5買%,外資10買%,外資20買%,外資5買N天,外資10買N天,外資20買N天,主力5買%,主力10買%,主力20買%,月增率%,年增率%,累計年增率%,ma5距離,ma10距離,ma20距離,ma60距離,買超主力,買超趴數,買超主力2,買超趴數2,買超主力3,買超趴數3
1338,廣華-KY,汽車工業,46.1,0.44,0.43,46.3,46.4,0.65,-0.43,198.01,36.0,0.0,0.0,0.0,,1.0,-6.0,-14.0,1.33,0.0,0.0,0.0,66.0,0.08,9.88,-30.0,-0.04,0.13,-31.0,-0.04,-0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.12,-0.09,5.0,6.0,9.0,-0.09,-0.3,-0.67,,,,0.58,0.91,0.73,-3.18,凱基-台北,18.18%,美商高盛,9.09%,華南永昌-朴子,6.57%
1339,昭輝,汽車工業,43.1,0.7,0.0,43.1,43.05,-0.12,-0.69,196.6,31.0,0.0,0.0,0.0,,4.0,56.0,3.0,-0.95,0.0,0.0,0.0,20.0,0.03,2.46,11.0,0.01,0.41,-25.0,-0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.03,-0.14,4.0,5.0,8.0,0.04,0.04,0.07,,,,0.35,1.0,1.97,3.08,統一,8.63%,新加坡商瑞銀,6.09%,元富,5.58%
1340,勝悅-KY,塑膠工業,10.05,-0.5,-0.5,10.0,10.1,0.5,0.0,70.02,3.0,0.0,0.0,0.0,,3.0,-5.0,2.0,-1.4,0.0,0.0,0.0,3.0,0.0,28.33,0.0,0.0,0.27,-5.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,5.0,7.0,10.0,-0.02,-0.04,-0.1,,,,0.03,0.06,0.1,0.1,大展-台南,14.29%,元大-鳳山,10%,花旗環球,8.57%
1341,富林-KY,塑膠工業,68.2,-4.75,0.29,68.4,68.2,0.0,-0.44,19.06,8.0,,,,,,,,,0.0,0.0,0.0,9.0,0.02,83.5,-1.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.06,5.0,9.0,12.0,-0.02,-0.02,-0.02,,,,-1.4,-1.24,-1.26,0.6,永豐金證券,26.32%,凱基-台北,10.53%,元富-成功,10.53%
1342,八貫,其他,104.0,9.82,3.85,108.0,114.0,9.62,0.0,4033.16,-268.0,3.0,112.0,112.0,0.0,3.0,-302.0,127.0,-1.42,0.0,0.0,0.04,-273.0,-0.4,53.88,5.0,0.01,0.2,505.0,0.73,0.0,0.0,-0.3,0.0,0.0,0.0,1.54,0.82,2.27,2.0,3.0,7.0,2.26,1.4,2.48,29.16,35.76,28.22,16.0,20.34,25.43,31.1,元富,26.53%,元大證券,3.87%,富邦-嘉義,2.53%
1402,遠東新,紡織纖維,32.3,-1.07,1.39,32.75,32.8,1.55,-0.91,18745.32,1469.0,1.0,-4.0,3.0,-1.75,3.0,99.0,33.0,-0.67,-2066.0,-0.04,3.58,3335.0,0.06,19.84,200.0,0.0,0.52,2307.0,0.04,-0.26,-0.44,-0.55,0.0,0.0,2.0,0.49,0.74,1.09,5.0,10.0,19.0,0.18,0.19,0.0,,,,0.32,0.85,0.83,0.79,凱基,19.13%,新加坡商瑞銀,13.25%,凱基-台北,9.39%
1409,新纖,紡織纖維,17.75,-0.84,0.56,17.85,17.75,0.0,-0.56,2172.12,-19.0,0.0,-3.0,0.0,-1.0,3.0,-381.0,-374.0,-0.02,0.0,0.0,0.0,81.0,0.01,12.63,-100.0,-0.01,0.2,-115.0,-0.01,0.0,0.0,-0.0,0.0,0.0,0.0,0.12,0.2,0.21,3.0,8.0,14.0,-0.12,-0.2,-0.25,,,,0.01,0.14,0.39,0.97,新加坡商瑞銀,7.09%,台中銀-員林,4.6%,凱基-苗栗,4.6%
1410,南染,紡織纖維,44.35,-1.88,1.13,44.85,44.95,1.35,-0.77,339.12,72.0,1.0,0.0,1.0,inf,2.0,20.0,-16.0,-1.8,0.0,0.0,0.0,72.0,0.11,22.73,0.0,0.0,0.02,6.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.62,0.64,4.0,7.0,12.0,0.16,0.19,-0.28,,,,0.47,1.52,1.87,3.35,台灣摩根士丹利,6.49%,宏遠-桃園,4.72%,新加坡商瑞銀,4.72%
1413,宏洲,紡織纖維,9.88,-0.2,0.0,9.88,9.9,0.2,-0.1,28.96,6.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,6.0,0.01,0.45,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.02,2.0,3.0,8.0,0.01,0.03,-0.01,,,,0.04,0.14,0.19,-0.29,元大-金門,24.14%,兆豐-南京,20.69%,花旗環球,17.24%
1414,東和,紡織纖維,17.9,0.28,0.0,17.9,17.85,-0.28,-0.56,225.4,21.0,0.0,0.0,0.0,,2.0,8.0,-78.0,-10.75,0.0,0.0,0.0,21.0,0.01,0.75,0.0,0.0,0.03,13.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.12,0.14,5.0,9.0,16.0,0.04,0.05,0.06,,,,0.07,0.19,0.37,0.44,富邦-仁愛,11.11%,新光,7.11%,凱基-台北,6.67%
1416,廣豐,其他,10.6,0.0,0.47,10.65,10.6,0.0,-0.47,76.83,4.0,0.0,0.0,0.0,,2.0,0.0,-1.0,-inf,0.0,0.0,0.0,4.0,0.0,9.14,0.0,0.0,0.03,-3.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.01,3.0,5.0,7.0,0.02,0.02,0.05,,,,-0.01,0.12,0.24,0.23,兆豐-高雄,36.36%,花旗環球,7.79%,臺銀,6.49%
1417,嘉裕,紡織纖維,14.65,-3.93,0.34,14.7,14.65,0.0,-3.93,7648.92,-250.0,2.0,-61.0,-42.0,-0.31,4.0,-62.0,20.0,-1.32,0.0,0.0,0.0,-249.0,-0.13,2.45,-1.0,-0.0,0.05,-529.0,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,-0.11,-0.13,3.0,4.0,10.0,-1.74,-1.98,-2.06,,,,-0.51,0.68,2.04,3.36,美好,2.61%,永豐金-嘉義,1.63%,凱基-站前,1.28%
1418,東華,紡織纖維,14.0,-0.71,-3.21,13.55,14.0,0.0,0.0,6.59,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,1.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,3.0,8.0,11.0,0.0,0.0,0.0,,,,-0.04,-0.03,0.03,,群益金鼎-忠孝,28.57%,花旗環球,14.29%,華南永昌-新莊,0%
1419,新紡,紡織纖維,39.25,0.0,-0.25,39.15,39.3,0.13,-0.25,54.53,-5.0,0.0,0.0,0.0,,4.0,0.0,3.0,inf,0.0,0.0,0.0,-5.0,-0.0,1.64,0.0,0.0,0.11,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.01,-0.0,3.0,6.0,11.0,-0.01,-0.01,-0.02,,,,0.14,0.42,0.78,0.59,華南永昌-苗栗,20%,凱基-站前,18.18%,元大-古亭,12.73%
1423,利華,紡織纖維,20.35,1.24,-0.98,20.15,20.2,-0.74,0.0,59.2,5.0,0.0,0.0,0.0,,3.0,10.0,8.0,-0.2,0.0,0.0,0.0,5.0,0.0,1.12,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.03,0.05,3.0,6.0,11.0,0.01,0.01,0.11,,,,-0.08,0.02,-0.15,0.38,兆豐-南京,33.9%,國泰-台南,20.34%,日盛-台中,8.47%
1432,大魯閣,貿易百貨,12.25,-1.21,0.82,12.35,12.2,-0.41,-1.61,334.57,64.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,64.0,0.07,0.52,0.0,0.0,0.0,-76.0,-0.08,0.0,0.0,-0.0,0.0,0.0,0.0,0.05,0.07,0.27,2.0,5.0,11.0,-0.27,-0.21,-0.05,,,,-0.07,-0.05,0.07,0.21,美林,9.55%,凱基-台北,8.06%,新光,5.97%
1434,福懋,紡織纖維,26.5,-0.75,0.0,26.5,26.55,0.19,-0.38,1116.37,-215.0,1.0,-5.0,-10.0,1.0,4.0,60.0,-366.0,-7.1,0.0,0.0,0.05,-212.0,-0.01,8.18,-3.0,-0.0,2.79,-188.0,-0.01,0.0,-0.0,0.0,1.0,2.0,10.0,-0.0,-0.01,-0.01,2.0,3.0,9.0,-0.02,-0.03,-0.05,,,,-0.06,0.1,0.18,0.1,宏遠-光隆,9.23%,元富-西松,8.15%,統一-嘉義,6.72%
1435,中福,其他,,0.0,,,,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1436,華友聯,建材營造,56.4,-0.53,-0.53,56.1,56.4,0.0,-0.35,75.0,2.0,0.0,-50.0,0.0,-1.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,0.0,0.0,0.01,-3.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,4.0,9.0,16.0,0.0,0.0,0.01,,,,-0.18,-0.19,0.54,0.86,美好-富順,13.33%,致和-南京,8%,宏遠證券,8%
1437,勤益控,其他,25.9,2.37,0.19,25.95,26.25,1.35,-2.23,1082.01,3.0,0.0,0.0,0.0,,4.0,85.0,325.0,2.82,0.0,0.0,0.0,4.0,0.0,6.03,-1.0,-0.0,0.03,67.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.04,5.0,7.0,14.0,0.07,0.07,0.07,51.91,24.20,16.13,0.64,0.93,1.23,1.56,日盛-景美,36.78%,華南永昌,2.77%,凱基-台中,1.02%
1438,三地開發,建材營造,29.55,1.37,1.52,30.0,32.5,9.98,0.0,342.85,21.0,0.0,0.0,0.0,,2.0,5.0,85.0,16.0,0.0,0.0,0.0,21.0,0.03,0.37,0.0,0.0,0.0,-10.0,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.02,4.0,6.0,9.0,0.0,0.0,-0.02,,,,2.59,2.96,3.23,2.23,台新-三民,17.49%,中國信託-忠孝,3.79%,兆豐-高雄,3.5%
1439,中和,紡織纖維,21.9,0.23,1.37,22.2,22.05,0.68,-0.68,37.03,-1.0,0.0,0.0,0.0,,5.0,6.0,13.0,1.17,0.0,0.0,0.0,3.0,0.0,0.28,-4.0,-0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.04,2.0,4.0,8.0,-0.0,0.0,0.03,,,,0.31,0.48,0.1,1.33,元大-忠孝,45.95%,元大-金華,18.92%,花旗環球,8.11%
1440,南紡,紡織纖維,17.75,0.0,0.0,17.75,17.65,-0.56,-1.67,1080.14,177.0,2.0,0.0,0.0,,0.0,-191.0,-205.0,0.07,0.0,0.0,0.0,186.0,0.01,6.86,-9.0,-0.0,0.25,5.0,0.0,0.0,-0.0,0.0,1.0,2.0,11.0,0.1,0.12,0.15,5.0,9.0,13.0,0.04,0.07,0.0,,,,0.01,0.32,0.45,0.63,元大-台南,9.26%,瑞士信貸,6.3%,摩根大通,5.37%
1441,大東,紡織纖維,7.97,0.13,0.0,7.97,7.97,0.0,-0.13,50.8,6.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,6.0,0.01,1.5,0.0,0.0,0.02,-7.0,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.02,2.0,4.0,6.0,-0.03,-0.03,-0.03,,,,-0.01,-0.0,-0.01,0.0,國泰-敦南,11.76%,美商高盛,9.8%,臺銀-臺中,9.8%
1442,名軒,建材營造,36.7,-1.21,0.27,36.8,36.0,-1.91,-2.96,2922.77,-688.0,2.0,-3.0,1.0,-1.33,2.0,-21.0,-79.0,2.76,0.0,0.0,0.17,-675.0,-0.18,4.25,-13.0,-0.0,0.04,-279.0,-0.08,0.0,0.0,0.0,1.0,1.0,9.0,-0.12,0.2,1.18,3.0,7.0,15.0,-0.29,-0.29,-0.06,,,,-0.68,0.38,2.18,5.51,美好-蘆洲,10.67%,永豐金-新莊,7.77%,玉山-新莊,3.69%
1443,立益,其他,21.4,0.47,0.23,21.45,21.55,0.7,-1.15,53.06,-7.0,0.0,0.0,0.0,,1.0,-7.0,6.0,-1.86,0.0,0.0,0.0,-7.0,-0.01,0.27,0.0,0.0,0.01,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.05,3.0,5.0,9.0,-0.0,0.02,0.14,,,,0.08,-0.01,0.26,1.21,元大-大里德芳,18.87%,統一-平鎮,9.43%,花旗環球,9.43%
1444,力麗,紡織纖維,10.65,-0.47,0.47,10.7,10.7,0.47,-1.38,3118.29,676.0,3.0,-7.0,12.0,-2.71,2.0,-137.0,-36.0,-0.74,0.0,0.0,0.06,624.0,0.07,6.67,52.0,0.01,0.24,824.0,0.09,0.0,0.0,-0.0,1.0,2.0,11.0,0.26,0.1,-0.14,5.0,5.0,8.0,0.23,0.14,-0.05,,,,0.07,0.15,0.15,0.02,摩根大通,13.02%,中國信託-文心,7.86%,元富-屏東,6.41%
1445,大宇,紡織纖維,16.2,0.62,0.0,16.2,16.2,0.0,-0.61,79.37,3.0,0.0,0.0,0.0,,2.0,10.0,-9.0,-1.9,0.0,0.0,0.02,3.0,0.0,1.15,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.02,4.0,6.0,12.0,0.0,0.0,-0.0,,,,0.04,0.06,0.05,0.16,群益金鼎-大甲,43.04%,亞東,15.19%,元大-彰化民生,8.86%
1446,宏和,紡織纖維,30.8,-0.65,0.16,30.85,30.85,0.16,-0.64,57.25,3.0,1.0,0.0,0.0,,1.0,-4.0,-5.0,0.25,0.0,0.0,0.0,3.0,0.0,1.31,0.0,0.0,0.03,1.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.04,2.0,5.0,12.0,-0.01,-0.01,0.05,,,,-0.07,-0.17,-0.48,-0.98,統一-新竹,17.54%,永豐金-豐原,10.53%,宏遠-高雄,8.77%
1447,力鵬,紡織纖維,8.08,-0.86,0.0,8.08,8.08,0.0,-0.62,844.68,-92.0,2.0,-3.0,0.0,-1.0,1.0,-48.0,-26.0,-0.46,0.0,0.0,0.0,-92.0,-0.01,6.43,0.0,0.0,0.08,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.1,-0.26,2.0,2.0,3.0,0.0,-0.01,-0.13,,,,0.02,0.11,0.13,-0.08,凱基-台北,10.3%,元大-土城永寧,8.28%,群益金鼎-忠孝,7.1%
1449,佳和,紡織纖維,,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,,1.0,-2.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,15.13,,,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.04,0.01,1.0,3.0,8.0,,,,,,,,,,,,,,,,
1451,年興,紡織纖維,21.8,0.69,0.0,21.8,21.8,0.0,-0.46,389.57,-33.0,1.0,0.0,0.0,,3.0,-75.0,7.0,-1.09,0.0,0.0,0.0,-14.0,-0.01,7.33,-19.0,-0.01,0.7,-124.0,-0.06,-0.0,0.0,0.0,0.0,0.0,0.0,-0.02,-0.23,-0.3,2.0,2.0,6.0,-0.12,-0.32,-0.54,,,,0.1,0.22,0.04,-0.59,玉山-城中,10%,元富-嘉義,7.69%,臺銀,5.13%
1452,宏益,紡織纖維,18.15,-0.27,0.28,18.2,18.15,0.0,-0.27,65.56,7.0,1.0,0.0,-6.0,-inf,0.0,0.0,-15.0,-inf,0.0,0.0,0.0,7.0,0.01,3.1,0.0,0.0,0.24,-2.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.04,0.06,0.12,5.0,9.0,17.0,0.0,-0.03,-0.02,10.79,-36.28,-11.28,0.12,0.38,0.48,0.57,美商高盛,9.09%,凱基-林口,9.09%,日盛-樹林,6.06%
1453,大將,建材營造,17.8,-0.84,0.84,17.95,18.1,1.69,-0.55,659.63,-36.0,2.0,-8.0,2.0,-1.25,4.0,20.0,97.0,3.85,0.0,0.0,0.0,-36.0,-0.03,1.37,0.0,0.0,0.16,-28.0,-0.03,0.0,0.0,0.0,0.0,0.0,0.0,-0.6,-1.63,-1.16,1.0,3.0,9.0,-0.43,-1.09,-0.87,,,,0.02,0.61,1.89,2.05,摩根大通,4.09%,凱基-三重,3.79%,新光-台中,2.73%
1454,台富,紡織纖維,13.3,-0.37,0.38,13.35,13.3,0.0,-0.75,159.82,-15.0,0.0,0.0,0.0,,1.0,0.0,-16.0,-inf,0.0,0.0,0.0,-15.0,-0.01,0.94,0.0,0.0,0.04,-3.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,0.02,2.0,5.0,10.0,0.0,-0.01,0.03,11.17,-1.11,16.03,-0.07,-0.01,0.16,0.54,康和-延平,21.88%,臺銀-民權,7.5%,永豐金-台中,3.75%
1455,集盛,紡織纖維,10.95,0.0,0.46,11.0,10.8,-1.37,-1.82,814.6,-10.0,0.0,0.0,0.0,,1.0,-47.0,-376.0,7.0,0.0,0.0,0.06,-11.0,-0.0,2.21,1.0,0.0,0.68,-48.0,-0.01,0.0,0.0,0.0,1.0,2.0,11.0,0.13,0.13,0.39,3.0,6.0,13.0,-0.04,0.03,0.3,,,,-0.05,0.16,0.32,0.76,凱基-站前,17.67%,凱基-台北,8.1%,新光-台南,3.44%
1456,怡華,建材營造,16.3,-0.61,0.0,16.3,16.1,-1.23,-2.13,96.19,-2.0,0.0,0.0,0.0,,3.0,10.0,-30.0,-4.0,0.0,0.0,0.0,-2.0,-0.0,0.17,0.0,0.0,13.18,-6.0,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,-0.02,3.0,7.0,10.0,-0.01,-0.01,-0.01,,,,-0.15,-0.19,-0.23,-0.13,日盛-雙和,14.58%,台新-新營,13.54%,台灣企銀-台中,5.21%
1457,宜進,紡織纖維,19.25,1.85,0.26,19.3,19.2,-0.26,-0.52,381.11,-14.0,0.0,0.0,0.0,,2.0,2.0,6.0,2.0,0.0,0.0,0.0,-14.0,-0.0,1.76,0.0,0.0,0.04,27.0,0.01,-0.0,-0.0,0.0,0.0,0.0,0.0,0.06,0.07,0.12,3.0,5.0,9.0,0.11,0.11,0.17,,,,0.28,0.46,0.56,0.89,新百王,36.48%,元大-天母,5.25%,元大-博愛,3.41%
1459,聯發,紡織纖維,8.59,-0.69,2.44,8.8,8.74,1.75,-0.68,77.21,10.0,0.0,,,0.0,0.0,0.0,-8.0,-inf,0.0,0.0,0.0,10.0,0.0,1.59,0.0,0.0,0.04,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.02,5.0,8.0,16.0,0.01,0.01,-0.01,,,,0.19,0.36,0.45,0.3,亞東-新竹,25.97%,花旗環球,14.29%,元大-楊梅,12.99%
1460,宏遠,紡織纖維,7.26,0.69,-0.28,7.24,7.2,-0.83,-0.83,872.36,60.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,60.0,0.01,2.8,0.0,0.0,0.04,-93.0,-0.01,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,-0.08,3.0,4.0,8.0,-0.03,-0.13,-0.49,,,,0.0,0.07,-0.02,-0.43,新光,22.13%,日盛證券,12.61%,(牛牛牛)亞-鑫豐,6.54%
1463,強盛,紡織纖維,14.35,0.0,-0.7,14.25,14.5,1.05,-0.34,147.06,9.0,0.0,0.0,0.0,,5.0,45.0,25.0,-0.44,0.0,0.0,0.0,9.0,0.01,2.3,0.0,0.0,0.04,21.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.02,5.0,8.0,15.0,0.02,0.02,0.01,,,,0.14,0.26,0.38,0.48,第一金-桃園,17.01%,日盛-景美,17.01%,合庫證券,6.8%
1464,得力,紡織纖維,14.4,0.0,0.35,14.45,14.45,0.35,-0.34,228.76,43.0,0.0,0.0,0.0,,1.0,-3.0,-10.0,2.33,0.0,0.0,0.0,43.0,0.01,1.7,0.0,0.0,0.03,-39.0,-0.01,0.0,-0.0,-0.0,0.0,0.0,0.0,0.05,0.05,0.02,5.0,7.0,9.0,-0.04,-0.07,-0.09,,,,0.07,0.08,0.09,0.03,凱基-台北,13.1%,元富-文心,6.55%,元大-豐原,5.24%
1465,偉全,紡織纖維,14.0,-0.36,0.0,14.0,14.0,0.0,-0.36,36.85,3.0,0.0,0.0,0.0,,4.0,-8.0,11.0,-2.38,0.0,0.0,0.0,3.0,0.0,0.4,0.0,0.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,-0.0,0.03,4.0,6.0,9.0,0.0,0.02,0.12,,,,-0.04,0.03,0.11,0.54,玉山-城中,27.03%,花旗環球,13.51%,凱基-和平,13.51%
1466,聚隆,紡織纖維,11.6,0.0,-0.86,11.5,11.7,0.86,0.0,147.0,-10.0,0.0,0.0,0.0,,0.0,-24.0,0.0,-1.0,0.0,0.0,0.0,-10.0,-0.01,0.54,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.05,2.0,6.0,12.0,0.0,-0.0,0.04,,,,0.08,0.28,0.4,0.42,元大-向上,62.59%,兆豐-來福,11.56%,新光-桃園,10.2%
1467,南緯,紡織纖維,12.1,-0.41,0.41,12.15,12.1,0.0,-1.22,2729.9,99.0,1.0,0.0,0.0,,3.0,46.0,36.0,-0.22,0.0,0.0,0.0,99.0,0.06,28.81,0.0,0.0,0.13,23.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.03,-1.97,0.44,2.0,3.0,11.0,0.1,-0.79,-0.21,,,,0.1,0.21,0.25,0.35,第一金-嘉義,6.19%,摩根大通,5.42%,凱基-台北,2.86%
1468,昶和,紡織纖維,13.5,0.37,0.37,13.55,13.6,0.74,-0.37,44.16,2.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.01,5.0,8.0,10.0,0.0,-0.0,-0.0,,,,0.22,0.42,0.57,1.06,凱基-苗栗,13.64%,新光-台中,4.55%,花旗環球,4.55%
1470,大統新創,紡織纖維,19.0,-0.52,1.58,19.3,19.05,0.26,-1.3,31.0,6.0,0.0,0.0,0.0,,3.0,-1.0,3.0,-4.0,0.0,0.0,0.0,6.0,0.01,0.25,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,3.0,5.0,11.0,-0.02,-0.07,-0.06,,,,-0.1,-0.16,0.14,,花旗環球,16.13%,玉山-台中,9.68%,日盛-八德,6.45%
1471,首利,電子零組件業,8.22,2.11,-0.49,8.18,8.28,0.73,-0.24,468.09,67.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,67.0,0.05,0.81,0.0,0.0,0.04,47.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.22,0.36,4.0,6.0,11.0,0.04,0.23,0.08,,,,0.17,0.38,0.48,0.57,凱基-台北,7.05%,元大-鳳山,6.62%,玉山-板橋,6.41%
1472,三洋實業,紡織纖維,21.75,1.4,3.45,22.5,22.7,4.37,-1.09,3.9,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,,,,0.9,,,,玉山-桃園,25%,永豐金-羅東,25%,新光,0%
1473,台南,紡織纖維,20.8,1.46,0.0,20.8,20.7,-0.48,-1.43,133.97,-5.0,0.0,0.0,0.0,,2.0,24.0,60.0,1.5,0.0,0.0,0.0,-5.0,-0.0,9.81,0.0,0.0,0.08,2.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.09,0.07,0.08,4.0,7.0,11.0,0.1,0.11,0.13,,,,0.28,0.61,0.89,1.27,新光,22.39%,玉山-城中,22.39%,元富-嘉義,20.15%
1474,弘裕,紡織纖維,12.15,0.41,0.41,12.2,12.4,2.06,-0.4,177.18,25.0,0.0,0.0,0.0,,5.0,136.0,20.0,-0.85,0.0,0.0,0.0,25.0,0.02,0.42,0.0,0.0,0.1,15.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.06,3.0,4.0,11.0,-0.05,-0.06,0.0,,,,0.41,0.76,0.93,0.83,永豐金-三重,24.29%,大昌,16.95%,新加坡商瑞銀,7.34%
1475,業旺,紡織纖維,66.0,1.54,0.76,66.5,65.4,-0.91,-2.39,86.2,6.0,0.0,0.0,0.0,,1.0,-14.0,-12.0,-0.14,0.0,0.0,0.0,0.0,0.0,0.89,6.0,0.02,0.06,2.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.19,0.42,2.0,6.0,12.0,0.23,0.41,0.9,,,,0.2,0.85,1.8,9.54,群益金鼎-鳳山,16.28%,富邦-陽明,8.14%,永豐金-永康,8.14%
1476,儒鴻,紡織纖維,470.0,1.95,-1.6,462.5,468.5,-0.32,-1.37,743.89,109.0,3.0,0.0,0.0,,0.0,-12.0,-12.0,0.0,79.0,0.03,1.53,39.0,0.01,40.76,-9.0,-0.0,1.68,50.0,0.02,0.06,0.05,-0.02,4.0,5.0,9.0,0.26,0.25,0.53,5.0,7.0,13.0,0.16,0.19,0.29,,,,7.2,17.85,22.35,37.92,新加坡商瑞銀,16.26%,台灣摩根士丹利,12.1%,元大證券,8.06%
1477,聚陽,紡織纖維,236.5,0.64,-0.21,236.0,238.0,0.63,-1.24,2158.14,1050.0,1.0,0.0,4.0,inf,0.0,-9.0,-45.0,4.0,58.0,0.02,4.25,935.0,0.39,35.28,57.0,0.02,1.29,254.0,0.11,0.02,-0.3,-0.59,2.0,2.0,8.0,1.54,2.45,5.25,5.0,9.0,19.0,0.66,0.71,1.44,1.27,9.18,15.00,4.5,10.95,14.15,31.53,法銀巴黎,20.76%,台灣摩根士丹利,18.77%,元富,3.1%
1503,士電,電機機械,60.7,2.02,1.48,61.6,60.3,-0.66,-2.11,116.64,-24.0,0.0,0.0,0.0,,4.0,57.0,4.0,-0.93,0.0,0.0,0.02,-21.0,-0.0,31.93,-3.0,-0.0,0.24,-7.0,-0.0,0.0,0.0,-0.0,1.0,1.0,8.0,-0.06,-0.22,-0.22,2.0,4.0,7.0,0.02,0.04,0.04,,,,0.56,1.49,2.7,3.06,花旗環球,5.98%,元大-仁愛,5.13%,兆豐-桃鶯,4.27%
