id,name,category,昨日收盤價,昨日漲跌幅,開盤位置,開盤價,收盤價,漲跌幅,A轉跌幅,成交量,三大買賣超,融券5N,前日融券,昨日融券,昨日融券5MAX,昨日融券10MAX,昨日融券20MAX,融券差額(張),昨日融券5增張,融券增加,融資5N,昨日融資,融資差額(張),投信買賣超(張),投信買賣超%,投信持股比例,外資買賣超(張),外資買賣超%,外資持股比例,自營商買賣超(張),自營商買賣超%,自營商持股比例,主力買賣超(張),主力今日%,主力5買%,主力10買%,主力20買%,月增率%,年增率%,累計年增率%,ma5距離,ma10距離,ma20距離,ma60距離,買超主力,買超趴數,買超主力2,買超趴數2,買超主力3,買超趴數3
1414,東和,紡織纖維,17.45,0.58,0.0,17.45,17.45,0.0,0.0,202.22,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-39.0,-30.0,0.0,0.0,0.0,67.0,0.03,0.53,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,,,,0.03,0.05,0.35,-0.07,凱基-台北,17.33%,美商高盛,13.37%,第一金-台中,12.87%
1416,廣豐,其他,11.6,-0.43,0.86,11.7,12.0,3.45,0.0,876.29,538.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,,1.0,-50.0,-108.0,0.0,0.0,0.0,451.0,0.24,10.24,87.0,0.05,0.13,186.0,0.1,-0.08,-0.15,-0.07,,,,0.18,0.23,0.28,0.62,摩根大通,15.41%,美林,12.33%,台新證券,11.53%
1417,嘉裕,紡織纖維,13.4,0.0,0.37,13.45,13.75,2.61,-0.36,1377.71,364.0,2.0,0.0,1.0,1.0,1.0,28.0,21.0,2.0,20.0,1.0,-39.0,-21.0,0.0,0.0,0.0,285.0,0.15,3.31,79.0,0.04,0.17,48.0,0.03,0.03,0.08,-0.49,,,,0.29,0.27,0.29,0.07,新加坡商瑞銀,9.51%,美林,8.71%,台新證券,5.66%
1418,東華,紡織纖維,17.6,0.86,1.99,17.95,17.75,0.85,-1.11,50.28,-9.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,,1.0,-2.0,-11.0,0.0,0.0,0.0,-9.0,-0.02,0.93,0.0,0.0,0.06,0.0,0.0,0.02,-0.02,-0.02,,,,0.26,0.74,1.71,2.44,元大-大灣,24%,富邦-忠孝,20%,元大-草屯,20%
1419,新紡,紡織纖維,41.85,1.09,-0.12,41.8,41.4,-1.08,-0.96,12.11,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-2.0,0.0,0.0,0.0,0.0,-3.0,-0.0,1.62,2.0,0.0,0.18,0.0,0.0,0.01,0.01,0.02,,,,-0.06,-0.01,0.26,0.35,華南永昌-民權,50%,元大證券,8.33%,元大-汐止,8.33%
1423,利華,紡織纖維,23.25,-1.48,0.86,23.45,23.2,-0.22,-1.07,186.38,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,-38.0,-4.0,0.0,0.0,0.0,-2.0,-0.0,1.4,2.0,0.0,0.08,-7.0,-0.01,-0.02,-0.01,0.18,,,,-0.34,-0.36,-0.09,1.54,台灣企銀-建成,18.28%,凱基-台北,14.52%,兆豐-南京,10.75%
1432,大魯閣,貿易百貨,16.7,1.21,-0.3,16.65,16.85,0.9,-0.59,457.17,-35.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,-35.0,-0.04,0.37,0.0,0.0,0.03,13.0,0.01,-0.2,0.19,-0.06,,,,0.14,0.22,0.81,0.34,富邦-北港,8.53%,元富-桃園,4.38%,華南永昌-小港,4.38%
1434,福懋,紡織纖維,27.9,-0.36,0.72,28.1,28.0,0.36,-0.36,687.32,177.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,-6.0,0.0,-199.0,-0.01,0.02,277.0,0.02,8.13,99.0,0.01,2.88,-5.0,-0.0,-0.01,0.01,-0.11,,,,0.03,-0.02,0.11,0.01,摩根大通,20.67%,富邦證券,13.68%,富邦-南京,6.99%
1435,中福,其他,,0.0,,,,0.0,,,0.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
1436,華友聯,建材營造,60.1,0.5,0.33,60.3,60.2,0.17,-0.17,19.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.05,1.0,0.0,0.0,0.0,0.01,,,,0.18,0.1,1.25,2.6,華南永昌-長虹,25%,凱基-鳳山,25%,國泰-台南,20%
1437,勤益控,其他,29.15,0.0,0.0,29.15,28.9,-0.86,-0.86,268.92,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,1.0,-92.0,0.0,0.0,0.0,58.0,0.03,7.83,-43.0,-0.02,0.11,-27.0,-0.01,-0.0,0.15,0.25,,,,-0.19,-0.25,0.11,0.18,元富-成功,21.93%,凱基-台北,14.5%,美林,5.58%
1438,三地開發,建材營造,30.65,-0.16,0.16,30.7,30.75,0.33,-0.16,45.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,-33.0,-8.0,0.0,0.0,0.0,5.0,0.01,0.73,0.0,0.0,0.42,0.0,0.0,-0.02,-0.02,-0.17,,,,0.03,-0.01,-0.04,-1.38,凱基-大安,60%,凱基-高美館,8.89%,新光,8.89%
1439,中和,紡織纖維,22.65,1.12,0.22,22.7,22.6,-0.22,-0.44,8.18,-1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,-5.0,,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-0.0,0.32,0.0,0.0,0.2,0.0,0.0,0.01,0.02,-0.02,,,,0.1,-0.13,0.04,-0.13,元大-小港,25%,元大-景美,25%,富邦-南屯,12.5%
1440,南紡,紡織纖維,16.2,0.62,0.0,16.2,16.1,-0.62,-0.62,657.78,-243.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,-4.0,,4.0,12.0,1.0,-270.0,-0.02,0.0,22.0,0.0,6.64,5.0,0.0,0.35,-151.0,-0.01,-0.04,-0.05,-0.12,,,,-0.05,-0.13,-0.22,-0.66,臺銀-民權,15.2%,永豐金-萬盛,6.08%,新加坡商瑞銀,4.71%
1441,大東,紡織纖維,8.12,-0.85,-0.25,8.1,8.14,0.25,0.0,206.86,-1.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0,1.47,0.0,0.0,0.03,-3.0,-0.0,-0.02,-0.03,-0.03,,,,-0.02,-0.04,-0.06,-0.01,群益金鼎-永和,74.88%,元大-大灣,13.04%,國泰-台中,1.45%
1442,名軒,建材營造,32.8,-0.15,0.0,32.8,32.5,-0.91,-0.91,549.41,-59.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,-11.0,,3.0,20.0,120.0,0.0,0.0,0.0,-59.0,-0.02,4.35,0.0,0.0,0.12,-61.0,-0.02,-0.02,-0.14,-0.26,,,,-0.29,-0.06,0.22,-0.07,華南永昌-南京,13.3%,合庫-台南,9.11%,元富-板橋,9.11%
1443,立益,其他,29.15,1.22,-1.03,28.85,29.2,0.17,-0.68,24.17,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-3.0,0.0,0.0,0.0,-1.0,-0.0,0.42,0.0,0.0,0.04,0.0,0.0,-0.0,-0.0,-0.0,,,,0.18,0.06,0.18,-0.05,國票-九鼎,45.83%,富邦-仁愛,20.83%,美商高盛,16.67%
1444,力麗,紡織纖維,10.45,0.48,0.0,10.45,10.45,0.0,-0.95,1008.6,-209.0,1.0,0.0,10.0,10.0,10.0,10.0,0.0,10.0,-1.0,3.0,36.0,-6.0,-335.0,-0.03,0.0,120.0,0.01,5.72,6.0,0.0,0.22,-155.0,-0.02,-0.1,-0.08,-0.14,,,,0.01,-0.08,-0.09,-0.13,美林,11.2%,元大-台中,3.87%,華南永昌-公誠,3.37%
1445,大宇,紡織纖維,22.7,0.22,0.0,22.7,23.35,2.86,-1.68,601.22,-87.0,1.0,7.0,-1.0,7.0,7.0,8.0,-1.0,6.0,0.0,4.0,17.0,7.0,0.0,0.0,0.02,-85.0,-0.07,1.68,-2.0,-0.0,0.24,6.0,0.0,-0.02,0.01,-0.0,,,,1.22,2.09,2.73,4.74,凱基-高美館,9.15%,元大-復北,6.49%,合庫-台中,6.32%
1446,宏和,紡織纖維,31.6,0.48,0.0,31.6,31.75,0.47,-0.16,41.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,,2.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.2,-1.0,-0.0,0.07,4.0,0.0,0.0,0.0,-0.01,,,,0.13,0.14,0.68,0.29,國票-九鼎,12.2%,元富-松德,12.2%,玉山-大里,12.2%
1447,力鵬,紡織纖維,7.84,0.13,0.38,7.87,7.87,0.38,-0.25,583.04,166.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,-17.0,,3.0,-171.0,29.0,0.0,0.0,0.0,166.0,0.02,5.66,0.0,0.0,0.11,151.0,0.02,-0.01,0.0,-0.22,,,,0.02,0.01,-0.03,-0.15,凱基-台北,18.01%,美林,17.5%,元大-館前,17.15%
1449,佳和,紡織纖維,15.35,1.99,0.33,15.4,15.65,1.95,-1.88,531.92,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,5.0,51.0,0.0,0.0,0.0,26.0,0.03,0.65,0.0,0.0,16.79,27.0,0.03,0.05,0.06,0.02,,,,0.41,0.54,0.63,0.42,統一-彰化,7.89%,元大-彰化,7.14%,凱基-中港,6.95%
1451,年興,紡織纖維,21.35,-0.7,0.23,21.4,21.4,0.23,-0.23,75.56,-15.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,2.0,0.0,2.0,0.0,0.0,0.0,-14.0,-0.01,6.12,-1.0,-0.0,0.7,5.0,0.0,-0.03,0.0,-1.2,,,,0.01,0.07,0.19,-0.99,元大-員林,31.58%,元富-嘉義,21.05%,日茂-埔里,6.58%
1452,宏益,紡織纖維,17.55,0.0,-0.28,17.5,17.7,0.85,0.0,80.02,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,11.0,0.0,0.0,0.0,-1.0,-0.0,3.0,0.0,0.0,0.26,1.0,0.0,0.0,-0.0,-0.01,,,,0.11,0.08,0.13,0.0,凱基-台北,30%,高橋-龍潭,6.25%,群益金鼎-屏東,6.25%
1453,大將,建材營造,15.15,0.0,-0.33,15.1,15.1,-0.33,-0.98,130.32,2.0,1.0,4.0,-4.0,4.0,4.0,6.0,-2.0,-20.0,-0.5,4.0,-7.0,9.0,0.0,0.0,0.0,2.0,0.0,0.79,0.0,0.0,0.18,5.0,0.0,-0.03,0.04,-0.02,,,,-0.18,-0.18,-0.0,-0.43,美林,13.85%,元大-善化,11.54%,日進,7.69%
1454,台富,紡織纖維,16.7,0.6,0.6,16.8,16.7,0.0,-1.18,175.97,-7.0,0.0,0.0,-1.0,2.0,2.0,8.0,-1.0,1.0,0.0,3.0,45.0,33.0,0.0,0.0,0.0,-5.0,-0.0,0.9,-2.0,-0.0,0.05,2.0,0.0,0.05,0.09,0.34,,,,0.34,0.66,1.11,2.8,永豐金-台中,22.16%,宏遠-台中,11.36%,第一金-自由,9.09%
1455,集盛,紡織纖維,10.4,-0.48,0.0,10.4,10.4,0.0,-0.95,332.9,62.0,2.0,0.0,-9.0,4.0,6.0,6.0,1.0,-5.0,-1.11,2.0,-8.0,-81.0,0.0,0.0,0.0,60.0,0.01,1.91,2.0,0.0,0.73,-3.0,-0.0,-0.03,-0.01,-0.0,,,,-0.05,-0.13,-0.0,-0.21,富邦-內湖,15.02%,凱基-台北,14.11%,亞東-高雄,6.91%
1456,怡華,建材營造,16.7,-1.18,0.9,16.85,16.25,-2.69,-3.56,146.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,-12.0,5.0,0.0,0.0,0.0,-2.0,-0.0,0.21,2.0,0.0,13.21,-9.0,-0.01,-0.01,-0.01,0.04,,,,-0.48,-0.61,-0.52,0.38,永豐金-潮州,10.96%,富邦-板橋中山,6.85%,元大-南京,6.16%
1457,宜進,紡織纖維,18.55,-0.54,0.27,18.6,18.6,0.27,-0.27,127.46,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,-58.0,1.0,0.0,0.0,0.0,14.0,0.0,1.55,-1.0,-0.0,0.07,1.0,0.0,-0.01,-0.02,-0.06,,,,-0.01,-0.06,-0.02,-0.14,永豐金-復興,23.62%,美商高盛,8.66%,國泰-敦南,7.87%
1459,聯發,紡織纖維,9.05,0.0,-0.11,9.04,9.02,-0.33,-0.22,48.78,1.0,0.0,,,,,,,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-0.0,1.48,2.0,0.0,0.06,-4.0,-0.0,-0.01,-0.02,-0.03,,,,-0.01,-0.02,-0.01,0.05,永興,20.41%,元大-前金,12.24%,富邦-新竹,6.12%
1460,宏遠,紡織纖維,8.95,-0.56,0.56,9.0,8.92,-0.34,-1.55,2002.6,-35.0,2.0,79.0,-15.0,79.0,79.0,79.0,0.0,85.0,-1.0,3.0,-77.0,195.0,0.0,0.0,0.0,-66.0,-0.01,3.25,31.0,0.0,0.05,109.0,0.02,-0.44,-0.68,-0.74,,,,-0.03,0.27,0.6,1.01,元富-松德,5.04%,元富-高雄,4.99%,美好-中壢,3.49%
1463,強盛,紡織纖維,14.5,-0.34,0.34,14.55,14.45,-0.34,-0.69,127.7,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,30.0,11.0,0.0,0.0,0.0,8.0,0.0,2.23,0.0,0.0,0.06,-10.0,-0.01,-0.03,-0.03,-0.03,,,,-0.07,-0.1,-0.04,0.03,富邦-景美,23.44%,元大-八德,12.5%,新加坡商瑞銀,7.81%
1464,得力,紡織纖維,15.0,-0.66,0.33,15.05,15.1,0.67,0.0,160.17,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,-12.0,-0.0,1.79,0.0,0.0,0.07,-30.0,-0.01,-0.06,-0.11,-0.22,,,,0.04,-0.02,-0.0,0.08,國泰-桃園,8.13%,統一-松江,6.25%,日茂,6.25%
1465,偉全,紡織纖維,14.25,0.0,0.0,14.25,14.25,0.0,0.0,6.7,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,1.0,0.0,0.0,0.0,0.0,-1.0,-0.0,0.38,0.0,0.0,0.18,0.0,0.0,-0.0,0.0,0.03,45.13,24.63,19.45,-0.01,-0.03,-0.05,0.0,凱基-彰化,71.43%,美好-蘆洲,14.29%,元大-潮州,0%
1466,聚隆,紡織纖維,11.25,0.0,0.0,11.25,11.25,0.0,-0.44,49.1,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,-3.0,0.0,0.0,0.0,-1.0,-0.0,0.38,0.0,0.0,0.29,3.0,0.0,0.0,-0.01,-0.01,,,,-0.03,-0.07,-0.17,-0.35,元大-向上,57.14%,華南永昌-楠梓,12.24%,兆豐-來福,6.12%
1467,南緯,紡織纖維,11.35,0.0,0.0,11.35,11.35,0.0,-0.44,352.57,-165.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,,4.0,10.0,-10.0,0.0,0.0,0.0,-165.0,-0.1,27.87,0.0,0.0,0.15,-51.0,-0.03,-0.08,-0.23,-0.2,,,,-0.02,-0.1,-0.15,-0.24,華南永昌-朴子,25.5%,第一金-嘉義,9.07%,福邦證券,6.8%
1468,昶和,紡織纖維,15.05,-2.59,0.66,15.15,15.05,0.0,-0.66,39.01,-2.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0,1.83,-1.0,-0.0,0.02,0.0,0.0,0.0,0.0,0.0,,,,-0.21,-0.01,0.19,0.16,元大-北屯,10.26%,富邦-建國,7.69%,元大-台中,2.56%
1470,大統新創,紡織纖維,20.35,0.74,1.97,20.75,20.3,-0.25,-2.17,79.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.27,-1.0,-0.0,0.09,0.0,0.0,0.0,-0.0,-0.03,,,,0.04,0.2,0.4,,華南永昌,2.53%,凱基-台北,2.53%,元大-金華,1.27%
1471,首利,電子零組件業,9.12,0.77,0.0,9.12,9.14,0.22,-0.33,461.85,53.0,0.0,,,,0.0,12.0,,0.0,,0.0,-12.0,-7.0,0.0,0.0,0.0,57.0,0.04,1.42,-4.0,-0.0,0.08,18.0,0.01,-0.11,0.09,-0.68,,,,0.05,0.01,-0.02,0.38,統一-台南,16.45%,凱基-台北,9.09%,摩根大通,4.98%
1472,三洋實業,紡織纖維,30.7,0.49,0.0,30.7,30.5,-0.65,-0.81,93.94,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0,21.0,11.0,0.0,0.0,0.0,12.0,0.05,0.31,0.0,0.0,0.12,0.0,0.0,-0.0,-0.04,-0.1,,,,-0.1,-0.19,0.51,,富邦-台東,48.94%,玉山-桃園,10.64%,台灣企銀-太平,10.64%
1473,台南,紡織纖維,23.6,0.0,0.0,23.6,23.55,-0.21,-0.63,171.47,21.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,1.0,-106.0,-67.0,0.0,0.0,0.0,56.0,0.04,9.95,-35.0,-0.02,0.12,-2.0,-0.0,-0.02,0.02,0.13,,,,-0.13,-0.2,-0.16,-0.2,元富-嘉義,19.3%,凱基-台北,18.71%,美林,13.45%
1474,弘裕,紡織纖維,12.5,0.0,0.0,12.5,12.5,0.0,0.0,37.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.14,0.0,0.0,-0.03,-0.05,-0.06,,,,-0.04,-0.04,0.02,0.02,兆豐-員林,27.03%,兆豐-公益,13.51%,元大-仁愛,13.51%
1475,業旺,紡織纖維,56.2,-0.35,-0.18,56.1,56.6,0.71,-0.53,22.75,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0,7.0,9.0,0.0,0.0,0.0,3.0,0.01,0.8,-1.0,-0.0,0.07,1.0,0.0,-0.02,-0.02,0.41,,,,0.36,0.35,0.57,-0.66,元大-羅東,39.13%,美林,8.7%,華南永昌-林口,4.35%
1476,儒鴻,紡織纖維,469.0,0.64,0.21,470.0,470.5,0.32,-0.21,333.13,-151.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,-5.0,,1.0,-14.0,-15.0,-89.0,-0.03,1.11,-63.0,-0.02,40.64,1.0,0.0,1.78,8.0,0.0,-0.05,-0.44,-0.55,,,,2.6,-2.55,-7.15,-8.07,永豐金-內湖,21.02%,凱基,9.01%,國泰證券,9.01%
1477,聚陽,紡織纖維,218.0,0.93,0.46,219.0,222.5,2.06,-0.45,1467.24,231.0,3.0,-1.0,1.0,2.0,7.0,7.0,2.0,-7.0,1.0,4.0,19.0,107.0,2.0,0.0,2.07,206.0,0.09,38.12,23.0,0.01,1.76,263.0,0.11,-0.43,-0.66,-0.78,,,,3.7,0.1,-2.38,-1.03,台灣摩根士丹利,13.29%,新加坡商瑞銀,13.02%,統一,6.88%
1503,士電,電機機械,149.0,2.05,0.34,149.5,147.5,-1.01,-3.28,10307.38,-961.0,3.0,61.0,119.0,119.0,121.0,434.0,-169.0,115.0,-2.42,3.0,-431.0,94.0,-35.0,-0.01,3.08,-984.0,-0.19,29.02,58.0,0.01,0.54,-953.0,-0.18,0.17,0.48,0.91,,,,2.6,5.95,18.0,44.96,統一-仁愛,1.04%,台灣匯立證券,0.98%,美商高盛,0.97%
1504,東元,電機機械,51.2,0.2,0.59,51.5,52.0,1.56,-0.76,13430.54,4639.0,0.0,-91.0,-33.0,-33.0,538.0,668.0,-86.0,-532.0,1.61,2.0,-141.0,-512.0,-56.0,-0.0,1.49,4368.0,0.2,19.3,327.0,0.02,0.8,3175.0,0.15,0.29,-0.16,-0.16,,,,0.6,0.39,2.72,8.2,美商高盛,15.29%,新加坡商瑞銀,7.83%,美林,7.68%
1506,正道,電機機械,19.05,-0.52,0.0,19.05,19.0,-0.26,-0.26,279.1,-11.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,-0.0,0.71,-3.0,-0.0,0.71,-49.0,-0.03,-0.1,-0.14,-0.46,,,,-0.13,-0.3,-0.53,-1.68,中國信託,17.92%,永豐金-高雄,12.19%,康和-台南,7.17%
1512,瑞利,汽車工業,13.1,1.16,-0.76,13.0,13.05,-0.38,-1.14,74.54,0.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.11,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.05,,,,-0.04,-0.12,-0.18,,群益金鼎-三民,52%,國泰-台南,25.33%,玉山-左營,2.67%
1513,中興電,電機機械,114.5,2.23,0.87,115.5,113.5,-0.87,-2.58,15064.09,-2129.0,0.0,-93.0,-105.0,-93.0,891.0,1105.0,-133.0,-3689.0,0.27,3.0,48.0,531.0,206.0,0.04,9.85,-2213.0,-0.46,15.54,-122.0,-0.03,0.94,-2463.0,-0.52,-0.69,-3.83,-5.27,,,,0.4,0.45,4.17,9.93,群益金鼎-台南,0.88%,新光,0.83%,華南永昌-公誠,0.78%
1514,亞力,電機機械,52.5,2.74,0.0,52.5,53.1,1.14,-0.19,10872.0,2585.0,2.0,-54.0,6.0,77.0,248.0,248.0,-35.0,-88.0,-6.83,1.0,164.0,-534.0,0.0,0.0,0.35,2488.0,1.04,12.9,97.0,0.04,1.02,2628.0,1.1,1.72,1.52,1.78,,,,1.38,1.38,2.71,7.28,美商高盛,5.45%,美林,5.45%,新加坡商瑞銀,4.3%
1515,力山,電機機械,29.25,0.0,-0.34,29.15,29.45,0.68,-0.34,252.68,62.0,1.0,0.0,0.0,0.0,0.0,5.0,10.0,-25.0,inf,3.0,2.0,1.0,0.0,0.0,0.0,61.0,0.03,6.74,1.0,0.0,0.35,-6.0,-0.0,-0.15,-0.17,-0.44,,,,0.24,-0.02,-0.03,-0.02,凱基-台北,19.37%,元大-八德,7.91%,永興,5.93%
1516,川飛,其他,20.7,0.73,0.0,20.7,21.0,1.45,-0.94,373.09,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,-8.0,19.0,0.0,0.0,0.01,96.0,0.27,1.92,-2.0,-0.01,0.02,6.0,0.02,0.09,0.07,0.19,,,,0.32,0.38,0.32,0.48,凱基-台北,13.67%,美林,8.58%,元大-前金,7.24%
1517,利奇,電機機械,19.05,1.33,-1.05,18.85,19.0,-0.26,-0.26,170.29,50.0,2.0,3.0,4.0,4.0,4.0,14.0,0.0,-2.0,-1.0,0.0,-6.0,-6.0,0.0,0.0,0.0,51.0,0.02,1.82,-1.0,-0.0,0.51,5.0,0.0,-0.03,-0.05,-0.21,,,,0.14,0.09,0.17,-0.54,摩根大通,18.82%,凱基-台北,12.35%,宏遠-光隆,5.88%
1519,華城,電機機械,145.0,2.84,0.69,146.0,144.0,-0.69,-3.03,15564.46,-918.0,3.0,22.0,184.0,184.0,704.0,704.0,-102.0,5.0,-1.55,3.0,-423.0,2.0,-8.0,-0.0,5.08,-998.0,-0.38,13.65,88.0,0.03,0.83,-926.0,-0.35,-0.34,-0.32,4.34,,,,2.7,6.45,22.93,49.38,美林,1.57%,摩根大通,1.35%,元大-中壢,0.66%
1521,大億,汽車工業,37.75,-0.13,-0.13,37.7,37.85,0.26,-0.26,24.13,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,5.0,-9.0,0.0,0.0,0.0,3.0,0.0,33.36,0.0,0.0,0.06,0.0,0.0,-0.0,-0.0,-0.0,,,,0.07,0.05,,,永豐金-新莊,16.67%,美商高盛,12.5%,台新-高雄,8.33%
1522,堤維西,汽車工業,29.25,0.34,0.0,29.25,29.05,-0.68,-0.68,721.88,-209.0,1.0,1.0,-1.0,1.0,64.0,64.0,0.0,-26.0,-1.0,1.0,-8.0,-45.0,0.0,0.0,0.0,-132.0,-0.04,8.01,-77.0,-0.02,0.17,-116.0,-0.04,-0.18,0.07,-0.6,,,,-0.06,-0.16,0.01,-0.25,華南永昌-麻豆,4.99%,華南永昌-彰化,4.16%,凱基-汐止,2.77%
1524,耿鼎,汽車工業,23.5,-0.42,-0.85,23.3,23.15,-1.49,-1.28,1601.27,5.0,4.0,6.0,24.0,24.0,24.0,24.0,3.0,48.0,-0.88,3.0,-153.0,-59.0,0.0,0.0,0.0,-46.0,-0.03,1.44,51.0,0.03,1.25,-38.0,-0.02,-0.23,-0.27,-0.81,,,,0.25,0.45,0.56,-1.23,台新證券,4.18%,元大-北府,2.19%,高橋,2%
1525,江申,汽車工業,110.0,10.0,8.64,119.5,113.5,3.18,-5.02,4066.68,-93.0,4.0,-7.0,27.0,27.0,27.0,27.0,1.0,41.0,-0.96,5.0,135.0,332.0,82.0,0.11,0.2,-219.0,-0.3,0.88,44.0,0.06,0.38,-415.0,-0.57,0.14,0.36,0.55,,,,11.14,21.28,29.16,41.27,元大-木柵,10.67%,凱基,2.02%,富邦證券,1.03%
1526,日馳,電機機械,41.1,0.61,0.0,41.1,41.3,0.49,-0.24,141.02,58.0,1.0,0.0,5.0,5.0,5.0,5.0,0.0,5.0,-1.0,4.0,3.0,-5.0,0.0,0.0,0.0,32.0,0.05,2.01,26.0,0.04,0.29,32.0,0.05,0.03,0.15,-0.14,,,,0.26,0.32,0.85,-0.07,摩根大通,19.86%,台新證券,19.15%,永豐金-板盛,8.51%
1527,鑽全,電機機械,42.25,0.36,-0.12,42.2,42.1,-0.36,-0.82,201.46,-105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,4.0,3.0,0.0,0.0,0.0,-84.0,-0.06,9.74,-21.0,-0.02,0.54,-44.0,-0.03,-0.1,-0.14,-0.32,,,,-0.01,-0.09,0.11,-0.55,凱基-台中,7.96%,元大-敦南,7.46%,安泰,4.98%
1528,恩德,電機機械,12.3,0.0,0.81,12.4,12.4,0.81,-1.59,1326.28,190.0,0.0,-2.0,0.0,0.0,55.0,55.0,0.0,-53.0,,2.0,-19.0,62.0,0.0,0.0,0.0,189.0,0.1,4.19,1.0,0.0,0.18,169.0,0.09,0.16,-0.56,-0.83,,,,0.11,0.14,0.41,0.97,新加坡商瑞銀,5.58%,凱基-中壢,4.9%,凱基-三重,4.52%
1529,樂士,電機機械,38.35,1.72,-0.26,38.25,38.25,-0.26,-1.16,2437.62,33.0,0.0,-75.0,-66.0,-2.0,93.0,204.0,-19.0,-264.0,-0.71,1.0,-15.0,12.0,0.0,0.0,0.08,32.0,0.02,2.1,1.0,0.0,8.61,49.0,0.03,0.16,-1.09,-6.66,,,,0.36,-0.22,0.04,4.14,凱基-台北,4.1%,合庫-三重,2.34%,第一金-路竹,1.6%
1530,亞崴,電機機械,32.3,0.47,0.0,32.3,32.35,0.15,-0.46,23.62,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.92,0.0,0.0,0.13,0.0,0.0,-0.01,-0.02,0.0,,,,-0.03,-0.31,-0.51,-0.41,台新證券,8.33%,亞東-板橋,8.33%,美商高盛,8.33%
